用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
自由的萨特,保密,回复 @星途船长 :是的各路势力，但女权利用这个事大做文章，说什么男权压迫导致姜萍这样优秀的女孩只能去读中专，刻画的那叫一个凄惨[大笑],自由的萨特,二级评论,6,26,2024-11-03 12:17:26
只有我知道的物语,男,央视也宣传了,自由的萨特,二级评论,6,11,2024-11-03 12:30:40
自由的萨特,保密,回复 @只有我知道的物语 :学新闻专业的女生不少吧？公知柴静不也是央视的？,自由的萨特,二级评论,6,9,2024-11-03 12:35:09
死飞AK宅,保密,回复 @自由的萨特 :还是阿里问题最大，没那个采访谁知道姜萍,自由的萨特,二级评论,5,5,2024-11-03 12:44:02
自由的萨特,保密,回复 @死飞AK宅 :你看近期京东杨笠事件，这些国内大公司被欧美渗透成筛子了，做出什么事都合理。,自由的萨特,二级评论,6,4,2024-11-03 13:12:00
方宸式,保密,女权很盛行，还搞个女子数学竞赛，保送清北，硬生生推女的上去。既然男女平等，怎么没有男子语文竞赛，男子英语竞赛，保送外交部？,自由的萨特,二级评论,5,3,2024-11-03 15:48:33
Awingy,保密,极端女权根本不关注数学本质，也不关注中专教育，更不关注她到底是什么萍，只关注她的性别，热衷于造神，幻想成为神之子，以获得特权[doge],自由的萨特,二级评论,5,3,2024-11-03 23:27:29
自由的萨特,保密,回复 @Awingy :是的,自由的萨特,二级评论,6,0,2024-11-03 23:55:42
哇哈哈纯净水啊,保密,要是再死了就真成圣了，败势直接扭转。一转攻势攻击抨击网暴女性。,自由的萨特,二级评论,6,1,2024-11-04 02:49:15
笺上雪゚,保密,没事，咱们去读哈佛！[汤圆],,一级评论,4,146,2024-11-03 10:49:39
佳豪大大,男,这哈佛真是不得不读啊,笺上雪゚,二级评论,6,15,2024-11-03 10:51:39
Radiohead27,女,她绝对不能赢的，要不那些博士硕士怎么办[微笑]没有获奖是不是因为预赛时热度太高，为了息事宁人而采取了某些手段呢？,笺上雪゚,二级评论,6,12,2024-11-03 10:54:28
辛默RA,男,回复 @Radiohead27 :转人工[doge],笺上雪゚,二级评论,6,26,2024-11-03 10:55:39
玖岚祺语,男,回复 @Radiohead27 :点进主页全是串[呲牙],笺上雪゚,二级评论,6,10,2024-11-03 10:56:02
歪星人0_o,保密,回复 @Radiohead27 :回复 @Radiohead27 :转人工[doge],笺上雪゚,二级评论,5,8,2024-11-03 10:56:02
有懒癌的wkc,男,回复 @Radiohead27 :我去，好久没见过阴谋论了[星星眼]老板再多写点,笺上雪゚,二级评论,6,5,2024-11-03 10:56:16
nm_jjjj,保密,回复 @Radiohead27 : 转人工,笺上雪゚,二级评论,5,4,2024-11-03 10:56:45
云皓theYH,保密,回复 @Radiohead27 : 你就没想过她能有之前的名声 就是私企试图掺手教育业的手段吗？阿里可一点都不无辜啊[再见],笺上雪゚,二级评论,6,9,2024-11-03 10:58:04
不归阁阁主归不归,男,回复 @Radiohead27 :上桌上的[doge],笺上雪゚,二级评论,5,3,2024-11-03 10:59:13
没名字可使了的说,保密,幽默的处理结果，取消了评优评先不痛不痒完全，以后怕是大代练时代到来了,笺上雪゚,二级评论,6,7,2024-11-03 11:00:08
Fanito-,保密,回复 @Radiohead27 :先学明白初中数学,笺上雪゚,二级评论,6,2,2024-11-03 11:00:42
大康康呀a,保密,回复 @没名字可使了的说 :一个商业比赛，你是不是还得枪毙啊,笺上雪゚,二级评论,4,2,2024-11-03 11:03:17
Aleaot,男,回复 @Radiohead27 :转人工,笺上雪゚,二级评论,6,3,2024-11-03 11:03:46
名井南是我老婆啊,保密,回复 @Radiohead27 :小厨省,笺上雪゚,二级评论,5,2,2024-11-03 11:05:16
你为凶笑,保密,别上头别上头[汤圆],笺上雪゚,二级评论,3,1,2024-11-03 11:08:38
empty-fantasy,保密,回复 @Radiohead27 :哈哈哈哈哈🤣你说的对，这个世界其实也是假的，想要从中离开就要v我50,笺上雪゚,二级评论,5,3,2024-11-03 11:09:05
没名字可使了的说,保密,回复 @大康康呀a :这是作弊，不开除教师资格？我说枪毙了？影响极其恶劣性质极其严重最后就评优取消？,笺上雪゚,二级评论,6,4,2024-11-03 11:10:07
Prophet1234,男,回复 @Radiohead27 :串！,笺上雪゚,二级评论,6,1,2024-11-03 11:11:19
尼欧泰妃糖,保密,回复 @Radiohead27 :好串,笺上雪゚,二级评论,4,1,2024-11-03 11:12:21
Myzyir,男,没事不疼[汤圆],笺上雪゚,二级评论,6,0,2024-11-03 11:12:53
林肯在中阴界,保密,哈尔滨佛学院？[大笑],笺上雪゚,二级评论,6,2,2024-11-03 11:15:09
依旧依旧把伊聆,男,回复 @Radiohead27 :息事宁人?🤣我寻思着网上叫的最大声的不是姜萍实力派吗，这下为什么要得罪实力派，还怎么息事宁人?,笺上雪゚,二级评论,5,2,2024-11-03 11:25:43
大康康呀a,保密,回复 @没名字可使了的说 :这特么民间比赛，是不是玩游戏开挂的都应该开除了,笺上雪゚,二级评论,4,0,2024-11-03 11:28:46
胰岛素imp,保密,还能逆转吗？我请问问,笺上雪゚,二级评论,6,0,2024-11-03 11:29:46
抛瓦怪维吉尔,男,回复 @大康康呀a :是职业被锤出来私底下代练真能被开别说挂钩,笺上雪゚,二级评论,6,2,2024-11-03 11:44:18
代居居和动物朋友们,保密,哈尔滨佛大学,笺上雪゚,二级评论,4,0,2024-11-03 13:11:49
羲之Next-Level,保密,现役理科状元姜萍，文科专业高振宁。,,一级评论,5,227,2024-11-03 12:57:47
上弦一黑死牟,保密,不是，LOL里面有文科这个英雄吗？,羲之Next-Level,二级评论,6,30,2024-11-03 13:05:32
明月照山海I,男,不是哥们，LOL有文科这个英雄吗？,羲之Next-Level,二级评论,5,14,2024-11-03 13:06:04
UnsasxX,保密,@日向乃爱,羲之Next-Level,二级评论,6,0,2024-11-03 13:13:42
小鑫没了蜡笔啦,保密,不是哥们，LOL有文科专业这个英雄吗？,羲之Next-Level,二级评论,4,2,2024-11-03 13:22:04
杀鸡王子殿下,保密,文科？咱们小学都没毕业的臭鞋还是别文科了,羲之Next-Level,二级评论,5,2,2024-11-03 13:29:48
别a了别a了,男,不是，现在还有lol这游戏吗[黑眼圈_金箍],羲之Next-Level,二级评论,6,4,2024-11-03 13:38:44
桥南亦北,男,不是，现在还有lol这游戏吗[黑眼圈_金箍],羲之Next-Level,二级评论,6,2,2024-11-03 13:39:18
溜小能猫,保密,ning属于觉得自己“我没文化我有理”，姜萍属于是“我没理但是我就要装的有文化”,羲之Next-Level,二级评论,6,5,2024-11-03 13:43:04
书店老板迅哥儿,保密,不是哥们，现在还有lpl这赛区吗,羲之Next-Level,二级评论,6,5,2024-11-03 13:52:53
云云疯狂,保密,回复 @书店老板迅哥儿 :不是哥们，lpl是老婆梁的意思吗,羲之Next-Level,二级评论,5,0,2024-11-03 14:05:57
一日之计在于晨q,保密,完蛋，越来越抽象了[doge_金箍]，我还有点不习惯[笑哭]。,羲之Next-Level,二级评论,5,0,2024-11-03 14:46:18
马斯克之光,保密,姜萍为什么火了，因为姜萍满足某些人群的幻想，就是把自己的平庸归咎于怀才不遇，归咎于录取制度，而姜萍这件事极大的满足了这些人的幻想[吃瓜],,一级评论,4,326,2024-11-03 11:28:38
逢考必过千杯满,保密,之前还有闹着要浙江大学录取的，一个资本的赛事要真能够左右大学录取，那操作手段就很多了，我只能说幕后推手可能不只是惜才,马斯克之光,二级评论,6,22,2024-11-03 11:58:00
讨厌学术圈,保密,哈哈之前浙大很体面请她去了参加夏令营[脱单doge]你猜她为什么不敢去[脱单doge],马斯克之光,二级评论,4,14,2024-11-03 12:16:37
qwer13624,男,看看这条评论什么时候被中专天才们举报到删除,马斯克之光,二级评论,6,15,2024-11-03 12:17:53
-笠-笠-笠-,女,没办法，现在这个时代承认自己平庸和给自己判定慢性死刑已经差不多了。[战双帕弥什_凉了],马斯克之光,二级评论,6,3,2024-11-03 12:21:20
菜D0C,保密,【【补档】考数学别人写解字 姜萍都快答完了 —— 央视网-哔哩哔哩】 https://b23.tv/pUcpX2V,马斯克之光,二级评论,4,2,2024-11-03 12:22:31
菜D0C,保密,回复 @OTZ21344 :[笑哭][笑哭][笑哭]主要是因为这些炒的吧,马斯克之光,二级评论,4,0,2024-11-03 12:24:46
故的猫妮,保密,回复 @qwer13624 :我曾经也是中专[大哭],马斯克之光,二级评论,5,0,2024-11-03 12:27:51
杏跌,男,上中专并不是因为平凡，而是压根就没学,马斯克之光,二级评论,6,4,2024-11-03 12:43:40
大象的戒指,男,她以为是拉马努金转世，失败就失败在如来佛祖没有托梦给她答案[doge],马斯克之光,二级评论,6,2,2024-11-03 12:48:31
吃瓜又吃猹的闰土,保密,回复 @OTZ21344 :没了,马斯克之光,二级评论,6,0,2024-11-04 01:07:09
咱可是贤狼赫萝的老公,男,刚在知乎看完姜萍为什么销声匿迹了，这边新闻就发出来了,,一级评论,6,101,2024-11-03 11:02:52
和蔼可亲-v-,保密,能看懂嘛[doge],咱可是贤狼赫萝的老公,二级评论,5,0,2024-11-03 11:22:07
我不喜欢山只喜欢海,保密,有知乎链接吗？,咱可是贤狼赫萝的老公,二级评论,6,0,2024-11-03 11:22:50
羊巴鲁阿鲁,保密,还用问为什么，第一天当中国人吗[喜极而泣],咱可是贤狼赫萝的老公,二级评论,5,2,2024-11-03 11:25:35
咱可是贤狼赫萝的老公,男,https://www.zhihu.com/question/895280970/answer/10163945586?utm_psn=1836368969801535489,咱可是贤狼赫萝的老公,二级评论,6,0,2024-11-03 11:28:05
码农不弹卡农,保密,"“我永远忘不了2024.11.3号，这个属于Faker的日子。”
“你也看英雄联盟吗？”
“我是说数学造假的事情。”",,一级评论,6,76,2024-11-03 11:35:56
壹方巨魔,保密,《Faker》,码农不弹卡农,二级评论,4,1,2024-11-03 11:37:12
_安和昴です_,保密,甜菜！,码农不弹卡农,二级评论,4,1,2024-11-03 11:38:46
我才是白,保密,甜菜,码农不弹卡农,二级评论,6,1,2024-11-03 11:40:20
侯渊明,保密,相信姜萍是数学天才的和本科学历不能共存[笑哭],,一级评论,6,74,2024-11-03 12:52:52
我生活又不如意了,保密,还真是,侯渊明,二级评论,6,1,2024-11-03 12:53:43
十合秋奈,保密,薄纱🤣,侯渊明,二级评论,6,1,2024-11-04 00:24:32
hehuehhcnud,保密,我相信有数学天才，但是我不相信她是，整个事件从一开始就非常诡异，我见过真正的数学天才是什么样的，行为举止和普通人相差很大。但是我个人还是认为这件事她老师和阿里的锅更大，互相借用对方炒作,侯渊明,二级评论,3,1,2024-11-04 09:51:44
赫敏和罗恩,女,新闻三大要素是啥来着，我记不清了,,一级评论,5,75,2024-11-03 11:02:35
天火把,男,时间、事实、地点[doge],赫敏和罗恩,二级评论,5,15,2024-11-03 11:03:07
账号已注销,保密,标题，流量，zaoyao,赫敏和罗恩,二级评论,0,36,2024-11-03 11:03:58
伊达柚子之力,男,流量，性别，点击量[doge],赫敏和罗恩,二级评论,5,33,2024-11-03 11:04:11
蔡徐坤゚,保密,标题，流量，完播率,赫敏和罗恩,二级评论,5,7,2024-11-03 11:10:32
躺着吃饭不胃疼,保密,断章，取义，搞对立,赫敏和罗恩,二级评论,5,10,2024-11-03 11:11:13
晋元帝小陈,保密,性别、对立、拉踩[doge],赫敏和罗恩,二级评论,6,7,2024-11-03 11:11:31
show卖,男,是的平台也是这么说的[doge],赫敏和罗恩,二级评论,6,0,2024-11-03 11:11:43
回锅肉fan,保密,流量，流量，还他妈流量！,赫敏和罗恩,二级评论,6,2,2024-11-03 11:12:19
用我十载寒暑，还你君临天下,男,流量，热点，和对立,赫敏和罗恩,二级评论,6,1,2024-11-03 11:18:15
约翰_提坦,保密,对立性，煽动性，模糊性,赫敏和罗恩,二级评论,4,3,2024-11-03 11:22:07
Chank616,女,[doge_金箍] 热点 反差 对立,赫敏和罗恩,二级评论,6,1,2024-11-03 11:23:16
WMS-Oreqilang,男,立场，流量，断章取义[doge],赫敏和罗恩,二级评论,6,1,2024-11-03 11:23:40
谎言从来都美丽,男,回复 @蔡徐坤゚ :食欲，性欲，睡眠欲,赫敏和罗恩,二级评论,6,0,2024-11-03 11:29:44
出了什么,保密,煽动性，对立性，模糊性,赫敏和罗恩,二级评论,4,0,2024-11-03 11:30:44
IchEsseCissy,女,性别国家对立[doge],赫敏和罗恩,二级评论,5,0,2024-11-03 11:36:19
希儿天下第一可爱awa,男,我们数学有自己的faker[笑哭],,一级评论,5,70,2024-11-03 11:44:04
2x37mmのt,保密,意译还真是faker,希儿天下第一可爱awa,二级评论,5,2,2024-11-03 11:51:41
洛杉矶直升机队,保密,"b站风评一边倒，我记得当时最多的是“承认别人优秀很难吗”
共情的中专生都去哪儿了？",,一级评论,6,170,2024-11-03 13:26:28
Shude_,男,明明b站贴吧知乎是对这件事情持怀疑态度最强烈的几个平台🧐，你这话该去抖音说,洛杉矶直升机队,二级评论,6,29,2024-11-03 13:27:47
OBSgghux,保密,现在是b站嘲讽别的平台都是傻子，明明这个视频底下就有一堆支持jp的,洛杉矶直升机队,二级评论,3,4,2024-11-03 13:28:38
小饼A_A,保密,b友当时梗玩的飞起，还一边倒呢[喜极而泣],洛杉矶直升机队,二级评论,6,12,2024-11-03 13:31:18
樱田家の妮妮,保密,还行吧，自超导之后b友收敛了不少，不再那么猪了[呲牙],洛杉矶直升机队,二级评论,6,9,2024-11-03 13:32:25
我的灵魂从未如此滚烫,保密,去微博发去了[doge],洛杉矶直升机队,二级评论,5,3,2024-11-03 14:50:00
我想随较,保密,相信极小概率事件的人，其实很大可能就是极端的投机者，这种人容易在投资方面栽大跟头,洛杉矶直升机队,二级评论,5,0,2024-11-03 15:04:33
喵喵日月,保密,讀過高數的不可能信吧？這考試高數只是基礎,洛杉矶直升机队,二级评论,3,0,2024-11-03 15:50:25
艾诺萨斯,男,当时有个很搞的情况，就是想替她证明的正常人，越查越心虚，越查越发现，好像真是假的[喜极而泣],洛杉矶直升机队,二级评论,6,1,2024-11-03 16:34:21
If-unimportant,保密,去微信找,洛杉矶直升机队,二级评论,5,0,2024-11-03 18:42:36
允儿帝国,女,B站已经算除知乎外倒戈最快的了,洛杉矶直升机队,二级评论,5,0,2024-11-03 20:07:20
实在想不出sao名字,保密,当时看见就不信，但是不敢说，会被喷死的[doge]这风口上谁唱反调谁死路一条。,洛杉矶直升机队,二级评论,6,0,2024-11-03 23:28:17
雨夜星烦,男,白子说话！[生气],,一级评论,6,693,2024-11-03 10:50:10
槿汐柒年,男,笑死了[星星眼][星星眼]第一次看到白子[给心心][给心心],雨夜星烦,二级评论,6,48,2024-11-03 11:02:20
御坂-10388号,保密,白字（电棍音）,雨夜星烦,二级评论,5,17,2024-11-03 11:04:38
711_____,保密,有白子吗我请问了,雨夜星烦,二级评论,6,8,2024-11-03 11:07:35
秋谣,女,大家都喜欢看乐子,雨夜星烦,二级评论,6,2,2024-11-03 11:08:09
什么名字要6个硬币啊,保密,哈哈哈哈哈哈白子,雨夜星烦,二级评论,5,1,2024-11-03 11:09:51
深表无语灬君,保密,回复 @711_____ :包有的，xhs一大堆中专女支持[doge_金箍],雨夜星烦,二级评论,6,12,2024-11-03 11:13:36
爸比会唱小星星吗,男,白子选择划走这个短视频[doge],雨夜星烦,二级评论,6,0,2024-11-03 11:14:18
龛部鉴陌,男,白子只有乐子和啥子,雨夜星烦,二级评论,6,3,2024-11-03 11:14:23
花花公子帅章鱼60,保密,白子化身理中客,雨夜星烦,二级评论,6,0,2024-11-03 11:15:42
2NP_HarD,保密,砂狼白子招你惹你了（恼😡😡😡,雨夜星烦,二级评论,5,4,2024-11-03 11:17:25
彼空ノ苍星坠梦,保密,砂狼白子怎么你了？😡,雨夜星烦,二级评论,6,3,2024-11-03 11:20:42
蹦蹦的痛你不懂,保密,蔚蓝档案怎么你了,雨夜星烦,二级评论,5,3,2024-11-03 11:20:59
凌风四十一,保密,砂狼白子风评被害（）,雨夜星烦,二级评论,5,1,2024-11-03 11:21:54
抛瓦怪维吉尔,男,白字说话！,雨夜星烦,二级评论,6,1,2024-11-03 11:22:12
枫林白剑,男,小白子露出鸭脚了！😡,雨夜星烦,二级评论,5,0,2024-11-03 11:24:45
该名字值六个币,保密,砂狼白子怎么你了[doge],雨夜星烦,二级评论,5,1,2024-11-03 11:29:15
chiaki_qi,男,dy之前骂我的能不能出来给我道个歉[笑哭],,一级评论,5,69,2024-11-03 11:02:44
尤罕布雷克_,男,这里是快手,chiaki_qi,二级评论,6,12,2024-11-03 11:03:37
坂田丁真,保密,想多了孩子,chiaki_qi,二级评论,5,4,2024-11-03 11:03:58
账号已注销,保密,别跟没学过数学的小呆逼一般见识,chiaki_qi,二级评论,0,6,2024-11-03 11:05:47
Lslsnb,保密,哥们，你和这帮连高中都没考上的认真你就已经输了,chiaki_qi,二级评论,5,4,2024-11-03 11:08:21
hl-2027,保密,你指望那些纯靠主观臆断的人跟你摆道理？[doge_金箍],chiaki_qi,二级评论,5,3,2024-11-03 11:10:29
