用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
朋渚汐凛娜赤瞳,男,流量俩头吃是吧，都没核实就造势，翻车了就当无事发生[蛆音娘_大笑],,一级评论,6,7,2024-11-03 13:16:54
丶小小西瓜,保密,怎么这么短，你嘎嘎造神的时候，可是播了好几分钟呢,,一级评论,6,7,2024-11-03 13:15:00
败者食尘n,保密,主6媒体啊，真是主主又66啊，你们有没有这种主6媒体啊,,一级评论,5,7,2024-11-03 12:47:40
正在尝试重新连接网络,男,妈的你上个jp的视频呢？,,一级评论,6,7,2024-11-03 12:39:34
某东西拉黑搞精神胜利,男,根据《‌中华人民共和国宪法》第41条，中华人民共和国公民对于任何‌国家机关和‌国家工作人员，有提出批评和建议的权利。,,一级评论,3,101,2024-11-03 12:45:01
TiCL-,保密,没看过高志凯的访谈吗🤣，必须要是&#34;有建设性的&#34;才可以提出来。,某东西拉黑搞精神胜利,二级评论,4,8,2024-11-03 14:07:05
雾语魔理莎,保密,支持,某东西拉黑搞精神胜利,二级评论,5,0,2024-11-05 18:12:34
浅色调XD,保密,早就被很多人发现了猫腻，只是地址人群不相信，他们人又多嘴又硬[喜极而泣]。,,一级评论,6,7,2024-11-03 14:00:35
缺B乐驻B带使馆,男,猫腻？ 中专有着能力还他妈能在中专？ 早被自招找走了,浅色调XD,二级评论,6,1,2024-11-03 14:02:34
赛雷八分钟,男,"“我永远忘不了2024.11.3号，这个属于Faker的日子。”
“你也看英雄联盟吗？”
“我是说姜萍数学造假的事情。”",,一级评论,6,7,2024-11-03 12:42:40
某科学的太祖语录,男,德如谭竹，智如姜萍，体如艳妮，美如杨笠，劳如海芬。,,一级评论,6,7,2024-11-03 12:32:09
八芯海棠,男,请问新闻三要素是什么？,,一级评论,6,7,2024-11-03 12:43:07
L115A3_,保密,同志，你颠覆了我对贵社的认知。以前我觉得假新闻虽然多，但他们并不是什么权威机构。你这样的体量新闻真实性一点不顾，虽然新闻需要热度，但是首先应该符合人民群众朴素的道德标准。当时情况的确真真假假不好说，你发了是你的错，你道歉就是咯，歉也不道，作弊叫帮助，你自己笑了没，那你凭什么不被骂？,,一级评论,5,51,2024-11-03 13:46:53
学为大好人,男,跟bbc cnn坐一桌吧[调皮],,一级评论,6,58,2024-11-03 14:14:47
红色星球上的向日葵,保密,有点侮辱bbc了,学为大好人,二级评论,4,18,2024-11-03 14:18:04
抱歉_该昵称已存在,男,知乎上5000万的热度不敢想，美国赶上总统大选了[喜极而泣],,一级评论,3,6,2024-11-03 14:12:02
7omat0,保密,责任都在老师和主办方，那当时不做任何核实疯狂炒作的媒体有什么责任呢？,,一级评论,6,6,2024-11-03 14:04:15
半杯酸奶半杯水,男,你们作为推波助澜者，不觉得羞耻吗,,一级评论,6,6,2024-11-03 14:03:07
neverflunk,男,啪啪打脸的感觉爽不爽,,一级评论,5,6,2024-11-03 13:44:21
勃迩布特,男,小红薯的红集美们要崩溃了[偷笑],,一级评论,4,6,2024-11-03 13:39:35
净火天,保密,那么简单点，身为媒体，你错了吗？,,一级评论,6,6,2024-11-03 13:38:47
xeoukun,保密,你说我们还该信任你吗,,一级评论,4,6,2024-11-03 13:39:38
高能重离子碰撞直接流,保密,沙  比[给心心][给心心][给心心],,一级评论,5,6,2024-11-03 13:33:57
犬小恋,女,现在发新闻，为啥不加上，某某记者为你报道？某某编辑？,,一级评论,6,6,2024-11-03 13:30:00
阿kun_,男,你作为一个主流媒体，就是这么做新闻的？,,一级评论,6,6,2024-11-03 13:26:47
看似清纯实际玩很大,保密,传送门已部署https://b23.tv/BV1gS421d7o9,,一级评论,6,6,2024-11-03 13:24:41
K0ishi,保密,难绷,看似清纯实际玩很大,二级评论,6,0,2024-11-03 13:27:33
45645564战士,保密,还不是你们这些媒体乱吹，特别是你[笑哭],,一级评论,4,6,2024-11-03 13:02:12
femcel-is-coming,保密,勾史网,,一级评论,4,6,2024-11-03 12:52:08
夏日結束之际,保密,这种老师你不开除？造成这么大的社会影响，说是诈骗都不为过，最后只是取消本年度的评先资格？你无敌了,,一级评论,6,6,2024-11-03 12:49:38
记录实验室,保密,到底是谁在造谣，谁在传谣。你们干不好这份工作就让开，全国能干的人多得很。谢谢,,一级评论,6,6,2024-11-03 12:40:29
沈未辰对象,男,你也有资格发这个吗?,,一级评论,5,6,2024-11-03 12:33:29
提高水评,保密,数学不行但演艺可以，进娱乐圈吧每日收入一爽完爆大多数科学工作者了[滑稽],,一级评论,5,6,2024-11-03 14:08:24
木卫六十九,保密,引以为戒吧，这样的事以后再发生只会降低你在人民群众中的公信力，发布新闻必须注重真实性，对于争议性过大的事件必须严加查证,,一级评论,6,6,2024-11-03 13:54:04
_舍予疯狗_,男,传谣是违法行为，还引起了不小的对立，造成公共秩序的紊乱，已经上升到犯罪了，请赶紧自首,,一级评论,6,6,2024-11-03 13:07:29
扫黑除黑超人强,保密,新闻学现在有个屁的底线，底线破得比🐔女快，用词那叫一个委婉，提供帮助→作弊，作弊俩字不会写吗？[抠鼻]，还是说现在新闻媒体连作弊怎么定义都不晓得了?我来告诉你:作弊是通过一系列隐瞒的手段使得自己的成绩符合硬性标准的行为过程，是一种非法过关、违规过关的行为‌。作弊可以发生在各种场合，包括‌考试成绩、‌体育成绩、‌游戏排名等。‌[抠鼻],,一级评论,4,6,2024-11-03 12:57:56
Grand_Caster,保密,当初出来宣传的也是你，现在出来辟谣的也是你[调皮],,一级评论,5,6,2024-11-03 12:54:58
我没有味道,保密,主6媒体👍🏻👍🏻👍🏻,,一级评论,5,6,2024-11-03 12:48:11
Seriousづ,男,张雪峰评新闻学的含金量还在上升[吃瓜],,一级评论,5,6,2024-11-03 12:37:16
大高爆米,保密,你什么时候道歉[大笑],,一级评论,5,6,2024-11-03 12:36:46
失明画家,保密,蒸馍？,大高爆米,二级评论,6,0,2024-11-03 12:40:41
醉枕清风-,男,造谣是你辟谣是你，真就只会被舆论牵着走呗,,一级评论,6,7,2024-11-03 12:24:26
Happy阿航,保密,【赵斌，终于道歉了！-哔哩哔哩】 https://b23.tv/6JFFEY5[doge_金箍]晚了就没得看了,,一级评论,4,6,2024-11-03 13:05:09
将骋万里途,保密,学新闻学的,,一级评论,5,6,2024-11-03 14:23:38
我是一个有礼貌的人,保密,其实当时如果没有这个采访也不会闹那么大，你们主流媒体给她站台，她支持者就拿你们给她背书，然后多少质疑的网友被网暴，所以现在被反噬了也没话说[微笑],,一级评论,6,6,2024-11-03 13:36:42
周子富实名上网,男,世界观出问题是根本性的问题，层出不穷的哗众取宠、机会主义、天才论、个人英雄主义、精英史观,,一级评论,5,6,2024-11-03 12:46:01
起床饿到现在,保密,那你能就当时你自己的媒体报道道歉吗,,一级评论,5,75,2024-11-03 12:47:45
来台北吃烤蛙,保密,"作弊不会写是吧  我帮你写
作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊作弊",,一级评论,3,8,2024-11-03 14:02:46
默怪-,保密,你无敌了孩子，不调研真假，正说反说都是你[笑哭]，那还能说什么,,一级评论,6,66,2024-11-03 14:20:55
默怪-,保密,回复 @zsfjh :你在急什么？看不懂我骂的谁吗？这个不痛不痒的处理你能接受吗？这个事情等了这么久，后续处理就这？这就是你口中的维护中专教育吗？,默怪-,二级评论,6,7,2024-11-03 14:31:02
账号已注销,保密,回复 @zsfjh :硬串,默怪-,二级评论,0,2,2024-11-03 14:31:31
常-钻石风暴,男,回复 @zsfjh :你这串的太明显了,默怪-,二级评论,6,1,2024-11-03 14:33:06
苟日D,男,回复 @常-钻石风暴 :他是专门干这个的，出来引导🐟轮胎,默怪-,二级评论,5,0,2024-11-03 14:34:06
恸无茗,保密,新闻学魅力时刻，身为官方不得解释一下吗？[无语],,一级评论,4,10,2024-11-03 14:21:33
鲲磮,保密,二流媒体说的就是你[吃瓜],,一级评论,4,49,2024-11-03 14:24:31
傅立叶级数,男,明明是6流，因为主＝6,鲲磮,二级评论,6,5,2024-11-03 14:25:09
网友盗顺利,保密,这次不开精选评论还是有进步的,,一级评论,3,1583,2024-11-03 13:26:51
死于淡紫之海_,保密,吃一波流量先，要是没流量就不管了,网友盗顺利,二级评论,6,192,2024-11-03 13:36:23
爱能做到的还有什么-,男,别急，一会就开了,网友盗顺利,二级评论,6,321,2024-11-03 13:46:15
借中庸,保密,抖音微博开了,网友盗顺利,二级评论,5,152,2024-11-03 13:58:12
Poorhighness,保密,有的评论回复打开提示评论不存在[辣眼睛],网友盗顺利,二级评论,5,85,2024-11-03 14:03:41
白月明0,男,已经开了，开的那条评论的角度不容易找[doge_金箍],网友盗顺利,二级评论,5,58,2024-11-03 14:17:17
小灰灰之声,保密,犯错不可怕，可怕的是犯错了还不自知或者知道但是为了一点自尊心不愿承认和道歉。其实新闻也不可能百分百不出错，这视频最后加个道歉声明，评论区戾气也不至于如此大[妙啊][妙啊],,一级评论,6,8,2024-11-03 13:48:00
以太cat,男,“作弊”，从此之后又有了个雅称名曰：“违反考试规则”，这种行为我读书那会是要全校通报批评的，现在就是恳请对未成年人更多包容和爱护[吃瓜],,一级评论,6,553,2024-11-03 12:52:46
Tsukage,男,某学校考试作弊直接退学,以太cat,二级评论,6,47,2024-11-03 13:01:18
仰观星空,男,回复 @Tsukage :很多大学的规定里都有，作弊被抓住取消学位证这一条,以太cat,二级评论,6,24,2024-11-03 13:09:17
98273987341_bili,保密,回复 @Tsukage :现在基本上所有的大学作弊都不给发学位证的,以太cat,二级评论,4,13,2024-11-03 13:09:24
维尔希亚,男,"不看看jump是什么性别？[怪怪小黄豆_没睡好]
不破格录取就很艰难了好吧[doge]",以太cat,二级评论,5,13,2024-11-03 13:10:09
大臣首相,保密,因为这个比赛等级一般，虽然参加者水平高。我觉得。如果是高考中考，就不会这么说了。,以太cat,二级评论,5,0,2024-11-03 13:12:28
大臣首相,保密,万一是老师主动告诉的呢？个人觉得这个通告写的比较合适的。,以太cat,二级评论,5,0,2024-11-03 13:13:43
以太cat,男,回复 @维尔希亚 : 我也是觉得这个事有某些群体在背后推波助澜，想塑造一种在这个社会环境，身为女性，有才华却被打压的形象，一开始的舆论就是往这个方向引导的，毕竟韦东奕也才火了没多久，结果玩大了，没收住[吃瓜],以太cat,二级评论,6,19,2024-11-03 13:13:49
从爱尔兰到契丹的恶名,保密,作弊真包含于违反考试规则,以太cat,二级评论,6,0,2024-11-03 13:14:46
豆浆君从不吃早饭,男,回复 @Tsukage :大部分学校作弊都管的严，我大学虽然不至于开除，但第二年要全部重修，四年评奖优直接取消,以太cat,二级评论,6,0,2024-11-03 13:14:50
以太cat,男,回复 @大臣首相 : 竞赛也是考试，考试不靠自己靠外力就是作弊，这是常识，不存在作为受益方是无辜的说法,以太cat,二级评论,6,9,2024-11-03 13:15:03
维尔希亚,男,回复 @以太cat :同感，我直觉跟京东同出一脉，但方向各不相同，一个是经济，一个是教育,以太cat,二级评论,5,6,2024-11-03 13:15:45
以太cat,男,回复 @从爱尔兰到契丹的恶名 : 违反规则听着不痛不痒哦[吃瓜],以太cat,二级评论,6,5,2024-11-03 13:16:29
头顶纸袋的某只,女,。。。。无语，这么就 成了雅名了，违反考试规则包括作弊，但是不限于作弊，明明更严重。。你这语文水平也和姜片差不多,以太cat,二级评论,6,0,2024-11-03 13:18:21
以太cat,男,回复 @头顶纸袋的某只 : 作弊是主观的，恶意的，严重的，违反规则可以是无意的，程度轻的，这还用我来说明，你这语文水平和宁王差不多吧[滑稽],以太cat,二级评论,6,9,2024-11-03 13:21:03
嘤嘤嘤怪-QAQ,保密,回复 @以太cat :有这个感觉,以太cat,二级评论,6,2,2024-11-03 13:21:05
GDSXxxzz,保密,回复 @98273987341_bili :我们学校明面上是这么说的，但有个玩得好的考试作弊，几个月后被翻监控抓了，只是被辅导员训了一顿然后写了几千字检讨[笑哭]而且明面上还说过不了四级拿不到证，最后大四还是有个英语考试，过了五十分就能发毕业证。,以太cat,二级评论,6,0,2024-11-03 13:21:26
AUGGAAGCAU,保密,回复 @Tsukage :川大作弊逮到就退学,以太cat,二级评论,6,1,2024-11-03 13:22:58
超出地平线,保密,就是个野鸡比赛，跟打游戏差不多，打游戏作弊开挂能作出处罚的只有组织方，其他机构部门并不会参与。阿赛挂上了全球竞赛的名头，还想借着韦神和姜萍的流量引导舆论变成可以左右教育系统人才选拔的比赛，让舆论施压浙大清北破格录取姜萍才会把事搞得这么大。,以太cat,二级评论,5,5,2024-11-03 13:27:05
以太cat,男,回复 @花無十日紅 : 拿了多少既得利益就要承担多少风险，背后的大佬那可不好说，毕竟阿里一直不比京东干净[吃瓜],以太cat,二级评论,6,2,2024-11-03 13:28:25
咸鱼不是鸽子,保密,回复 @大臣首相 :这个比赛就是野鸡比赛，不是阿里的名头根本不会有人关注。而且这个比赛是全程线上的，答题时间有一天，想作弊太简单了。,以太cat,二级评论,6,1,2024-11-03 13:28:40
超出地平线,保密,回复 @以太cat :作弊有可能规则没问题，是考生个人问题。违反比赛规则不仅是考生个人问题，有可能比赛规则有漏洞，被钻空子。对于一个比赛或者游戏来说这么容易违反规则，这种比赛和游戏就是有很大缺陷的。说姜萍师生作弊，相当于说比赛没问题，全是姜萍师生的错；说他们违反比赛规则，想到于承认比赛不严格了。,以太cat,二级评论,5,0,2024-11-03 13:30:38
以太cat,男,回复 @超出地平线 : 本来应该想着搞点噱头上点头条，达到自己的新闻学目的就可以了，没想到有人较真了，只能说做这企划的大概率也是个文科生[吃瓜],以太cat,二级评论,6,1,2024-11-03 13:32:10
以太cat,男,回复 @超出地平线 : 能作弊不代表比赛规则严格，这两者不存在直接因果关系的，高考够严格了，每年作弊的也不少[吃瓜],以太cat,二级评论,6,1,2024-11-03 13:34:31
花無十日紅,保密,回复 @咸鱼不是鸽子 :但是再咋样也不是说作弊就能世界前列的，真让他俩开卷考试都不一定能上榜，背后肯定有人支持的[吃瓜],以太cat,二级评论,6,0,2024-11-03 13:35:18
又时重阳,男,回复 @大臣首相 :她的水平连题目都看不懂,以太cat,二级评论,6,2,2024-11-03 13:43:02
Doctor_vanilla,男,作弊是什么生僻字吗？😅😅,,一级评论,5,7,2024-11-03 14:02:03
疯飘过,保密,学新闻学的，魅力时刻，好话赖话都让你们说了[吃瓜],,一级评论,6,7,2024-11-03 13:50:14
公来何暮也,保密,我在2003年高考，数学137理综145，大学时期的高数学渣，当时视频出来就当场质疑被喷了上百条都没法辩论了，网络上还得是键盘理科生🐮🍺,,一级评论,4,6,2024-11-03 12:30:36
