用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
天是亮的却布满乌云,保密,军婚集体婚礼，全宿舍保研，看太多了[笑哭],Agrelt,二级评论,6,207,2024-11-03 20:01:26
xy0857,保密,现在很多所谓的自媒体官号和一般的民间号没啥区别，只会顺风蹭热度逆风关评论，别迷信权威，也别迷信书本。,Agrelt,二级评论,5,125,2024-11-03 20:12:38
给瞳瞳点烟,男,官号给骗子背书，那官号自己也是骗子,Agrelt,二级评论,6,112,2024-11-03 20:13:24
吴中微,保密,我始终认为派纪录片那个时候，阿里99有验证的机会和能力，不管是因为失误还是智力不足导致没有验证，阿里99都应该承担责任。,Agrelt,二级评论,6,9,2024-11-03 20:23:27
_DEMONS_______,女,进媒体新闻这一行当的，没几个是理工科的，意料之中的事情,Agrelt,二级评论,5,19,2024-11-03 20:48:42
进击的夜兔,保密,回复 @孙止水 :不冲突，亲民就有KPI,Agrelt,二级评论,6,3,2024-11-03 23:11:23
旧时代的红幽灵,保密,因为要显得自己年轻，但压根不知道啥意思，或者里面暗藏着某些价值观,Agrelt,二级评论,5,9,2024-11-03 23:33:59
帆哥啊啊啊,保密,尤其爱蹭网红，还各种谐音梗,Agrelt,二级评论,5,5,2024-11-03 23:36:15
永爱京紫,保密,回复 @_DEMONS_______ :我想理工科也不代表没有这些事吧？与其说是没有理工科的人，不如说是大部分从事新闻行业的人没有恪守新闻学最基本的要求。,Agrelt,二级评论,6,1,2024-11-03 23:46:28
悠悠心浅,保密,回复 @天是亮的却布满乌云 :昨天中午，新华社刚发一条女生宿舍保研的文章,Agrelt,二级评论,6,8,2024-11-04 02:11:03
兔宝宝荃儿,男,回复 @永爱京紫 :看看对比高等院校的理工专业和新闻传媒专业的生源质量和培养架构就会觉得一切都合理了…,Agrelt,二级评论,6,4,2024-11-04 03:37:17
knwng,男,别觉得是官号怎么怎么，就是刚毕业月薪几千的艺术生。。。,Agrelt,二级评论,6,7,2024-11-04 05:34:40
极限黑白,保密,回复 @孙止水 :确实,Agrelt,二级评论,5,0,2024-11-04 08:10:15
岳绮罗的纸人,保密,回复 @兔宝宝荃儿 :热知识，中传也是双一流985,Agrelt,二级评论,5,0,2024-11-04 09:28:44
岳绮罗的纸人,保密,回复 @吴中微 :甚至可以说就是阿里策划的,Agrelt,二级评论,5,0,2024-11-04 09:29:14
旧谙ja,保密,本质上还是运营的文化水平太低[doge],Agrelt,二级评论,5,0,2024-11-04 09:30:08
不出头年,保密,官号都是外包的，你看看维护官号的有正式编的吗？,Agrelt,二级评论,6,0,2024-11-04 10:00:02
九月八来杀花,男,你真是自我催眠惯了啊，都会自己为他们找理由了。,Agrelt,二级评论,6,2,2024-11-04 10:35:37
hfbrhr,保密,回复 @岳绮罗的纸人 : 不是985，搜一下就有，只是211,Agrelt,二级评论,6,0,2024-11-04 10:45:50
Aruuii,男,回复 @孙止水 :谁跟我们亲啊[吃瓜]，普通人想亲近都难，麻烦他们了,Agrelt,二级评论,6,1,2024-11-04 11:58:14
七音茜璃的狗,保密,赚钱罢了，可以说得直接一点的，这种简笔不用给好脸色,Agrelt,二级评论,4,1,2024-11-04 14:43:52
陕甘宁的阿B号,保密,媒体的引导很重要，是要引导人们客观公正全面辩证，还是为了博人眼球传播效率报道有所倚重，结果不言而明,Agrelt,二级评论,5,1,2024-11-04 14:45:39
实在不知道该这么起名,保密,这事很有意思，现象上出了个天才你不能不过问，但是一个没有监考的考试加上反常的成绩上来就定性天才，只能说急功近利没有底线,Agrelt,二级评论,5,0,2024-11-04 15:41:38
飞舞的鳗鱼,保密,回复 @_DEMONS_______ : 现在所谓的官号运营说话一股子怪味，也不知道招人的时候怎么想得,Agrelt,二级评论,5,0,2024-11-04 18:37:31
恬豆今天吃脆鲨_official,保密,我们（或者说全世界）的舆论总爱看到无名者击败赫赫有名者、侠隐之士神龙见首不见尾。这种对于弱势者和灰姑娘故事的期待固然是一种正常的情感。但是却也有不少懒惰成性又自以为是之徒借机来否定长期的积累，科学的方法，体系的知识，长期的训练。相比于偶然的怀才不遇，这些东西才是大家更需要重视和尊重的,,一级评论,6,489,2024-11-03 17:45:33
我喝泉阳泉,男,中肯,恬豆今天吃脆鲨_official,二级评论,5,1,2024-11-03 19:05:39
不修bug的兔bug,男,是的，努力比天赋更让人尊重[抱拳],恬豆今天吃脆鲨_official,二级评论,5,8,2024-11-03 20:22:41
红鸡冠唐三郎,保密,反炸工作任重道远,恬豆今天吃脆鲨_official,二级评论,5,4,2024-11-04 07:18:00
哔站人均小帅,保密,醒醒，还没到周四,恬豆今天吃脆鲨_official,二级评论,6,0,2024-11-04 09:24:34
须臾觉我,女,嗯？怎么水平这么高，你是什么名人吗？,恬豆今天吃脆鲨_official,二级评论,5,0,2024-11-04 09:48:52
璃魂lh,保密,回复 @须臾觉我 : 总结谁都会，成功改变才是难点，活得久点谁还不会自成一体系了,恬豆今天吃脆鲨_official,二级评论,4,1,2024-11-04 11:22:03
吃穗,男,回复 @须臾觉我 :你是？,恬豆今天吃脆鲨_official,二级评论,3,0,2024-11-04 12:48:24
mtpersist,保密,说得太好了，我们高中时候教室里面就挂着一副字，写着&#34;不羡旷世超凡之才，但求坚韧不拔之志&#34;，后来我也一直用这话勉励自己，尽管出身贫穷偏远的小乡村，也没有啥天赋，但仍然安于做一个踏实上进的普通人，老老实实读书，从大学到工作视野和见识都同时打开了，工资水平不能说特别高，但是相较于父母那一代已经有了质的变化了，包括正常高考完读了还不错大学的以及考研的那些人工资都没差到哪里去，所以我始终相信大多数努力的人还是不会被辜负的。只是新闻经常喜欢拿那些特例去当代表，比如某某老板都只有小学文凭之类的，大多情况没有起到勉励他人的效果，反而成为一些人的借口和幻想，这些完全忽略比例和概率的例子普通人大可不必当真甚至代入。,恬豆今天吃脆鲨_official,二级评论,4,1,2024-11-06 12:22:06
Lucasleeeeee,保密,你好我是姜萍，我在阿里数学竞赛决赛中取得了满分，但我的成绩被男性评委恶意篡改了，他们还逼迫王老师承认造假。这些天我一直被监视，好不容易才逃脱出来，现在饥肠辘辘，只想吃一顿肯德基。谁能先转我50块钱救救急？我已经证明了黎曼猜想，等论文成功发表之后，100万美元奖金分你一半！拜托了!,,一级评论,5,718,2024-11-04 01:22:53
呐_快跟我来吧,男,偷了,Lucasleeeeee,二级评论,5,2,2024-11-04 01:44:19
他说我叫超威蓝猫,保密,🇰🇷了,Lucasleeeeee,二级评论,6,3,2024-11-04 04:26:04
C_R_Y_Q,男,不是没有钱前往领奖我不是很认可[傲娇],Lucasleeeeee,二级评论,5,1,2024-11-04 04:27:39
少年洋哇呀,男,真的吗，怎么转[少女乐团派对_期待],Lucasleeeeee,二级评论,6,3,2024-11-04 06:55:46
氪改命玄改非,保密,等周四再发,Lucasleeeeee,二级评论,5,7,2024-11-04 07:19:36
巴啦啦小梦幻,保密,不是周四我很难共情你啊。,Lucasleeeeee,二级评论,5,30,2024-11-04 07:41:39
无敌66哥songo,男,好，加我微信[滑稽][滑稽],Lucasleeeeee,二级评论,5,2,2024-11-04 07:45:43
羽蒙C-137,男,开封菜组还在上分,Lucasleeeeee,二级评论,6,1,2024-11-04 07:47:19
里地山,保密,法律上把等待审判的人称为嫌疑人，jp是不是作弊还没有定论，当然她数学不行是肯定的了，网上还有一种说法，王润秋多次开小号参加考试，姜萍只是被王借用身份信息开的小号，如果是这样，提前给姜萍定性为作弊是不是早了？jp后续接受采访，是虚荣心作祟还是被他人授意不得而知，也可能两者皆有，看她在采访中自信的样子，不像是被胁迫，但是她偶尔蹦出的数学专业词汇表明这个采访一定有王的指导，因为她著名的主=6理论就是抄错笔记来的，那么谁给她这么专业的笔记抄？,Lucasleeeeee,二级评论,4,7,2024-11-04 08:16:51
痛苦面具制造者,保密,转账成功50元。,Lucasleeeeee,二级评论,6,0,2024-11-04 08:18:03
出省陈瑞吃我史,保密,甜菜[笑哭],Lucasleeeeee,二级评论,5,0,2024-11-04 08:27:02
戊寅以降,男,".秦始皇，v50,大将军，懂？",Lucasleeeeee,二级评论,4,0,2024-11-04 08:48:11
不小心秃了头,男,这周四的文案有了,Lucasleeeeee,二级评论,6,1,2024-11-04 09:16:59
无名寻道天问,男,回复 @里地山 :我觉得从逻辑性上来说，王借用学生账号作弊，之后事闹大了，威逼利诱连哄带骗姜让她接受采访，加上校领导是一群没见识的蠢货，遇到事第一反应是捂盖子第二反应是不知所措放任发展，这种可能性最高。,Lucasleeeeee,二级评论,6,1,2024-11-04 09:33:31
中分-背带裤,保密,水滴筹给你可以吗,Lucasleeeeee,二级评论,5,0,2024-11-04 09:47:10
梦总将醒来,男,周四发呀,Lucasleeeeee,二级评论,6,0,2024-11-04 09:52:19
该用户无名灬,保密,不是周四怎么v你啊[笑哭],Lucasleeeeee,二级评论,5,1,2024-11-04 09:56:44
迷人的小米,保密,我是秦始皇，穿越过来了，你先v我50，不然我饿死了会导致时空错乱，你将不复存在[滑稽],Lucasleeeeee,二级评论,5,1,2024-11-04 10:04:46
梧桐槿,保密,真偷了,Lucasleeeeee,二级评论,5,0,2024-11-04 10:15:30
_えがお_,男,您好，我就是你评论中提到的姜萍，你在评论区冒充我行骗，抹黑我的形象已经对我的生活造成了恶劣影响，甚至已经影响到了我的家庭。我已经私信你删除评论，如果在24小时内没有删除评论并道歉，我将诉诸法律手段[doge],Lucasleeeeee,二级评论,6,4,2024-11-04 10:36:53
往事如尘2018,保密,微信，支付宝链接发一下啊？,Lucasleeeeee,二级评论,6,0,2024-11-04 10:37:53
爱吃喵的花椒,保密,又新又好,Lucasleeeeee,二级评论,6,1,2024-11-04 10:38:44
健身的钓鱼佬,女,周四文案有了,Lucasleeeeee,二级评论,6,1,2024-11-04 11:16:54
真心不吃饭,保密,不给账号我怎么转？怕我没钱？,Lucasleeeeee,二级评论,5,0,2024-11-04 11:59:15
葱上冲树,男,你这个IP说你是秦始皇我也信了,Lucasleeeeee,二级评论,5,0,2024-11-04 12:01:12
泽西Ths,男,论文给我挂个名，不然不给你转,Lucasleeeeee,二级评论,5,0,2024-11-04 12:20:09
jjnss,保密,感觉真有可能钓到那些现在还信姜的[笑哭],Lucasleeeeee,二级评论,6,0,2024-11-04 12:21:39
最不正经的关上菌,保密,韩了,Lucasleeeeee,二级评论,6,0,2024-11-04 12:22:28
无绝龙,男,这个感觉真有可能收到钱，因为信姜派就是那群被诈骗还怪警察拦的那类。,Lucasleeeeee,二级评论,5,0,2024-11-04 12:22:33
喂小骑士,男,金额太少，有点一眼假，建议拉高门槛，不内卷，就要50万[doge_金箍],Lucasleeeeee,二级评论,6,0,2024-11-04 12:31:26
受不袅直接拔线投降,保密,回复 @里地山 :这个不是国家考试，所以即使作弊也没有法律责任,Lucasleeeeee,二级评论,5,0,2024-11-04 12:36:18
热恩0,保密,@piNkWRLD,Lucasleeeeee,二级评论,4,1,2024-11-04 12:43:20
灯下读书人,保密,回复 @健身的钓鱼佬 :周四是什么梗，怎么都在说周四，我是真的不懂,Lucasleeeeee,二级评论,5,0,2024-11-04 12:46:34
Evernite_,男,回复 @灯下读书人 : 肯德基疯狂星期四v我50（,Lucasleeeeee,二级评论,5,0,2024-11-04 13:00:42
叫我神抽狗,保密,偷了，这周四我用用,Lucasleeeeee,二级评论,5,0,2024-11-04 13:27:43
森zhi尽,男,黎曼被黑的最惨的一次,Lucasleeeeee,二级评论,5,0,2024-11-04 14:57:40
切成黄磊的样子,保密,回复 @巴啦啦小梦幻 :今天炸鸡桶，39块钱6块原味鸡,Lucasleeeeee,二级评论,6,0,2024-11-04 15:16:36
A-祖安钢琴家,保密,你给个支付宝账号啊，不然我怎么转给你[大哭],Lucasleeeeee,二级评论,6,0,2024-11-04 15:29:19
邓利空不利多,保密,假的，其实姜萍已经秘密加入中华龙组了，准备对抗美帝复仇者联盟呢。,Lucasleeeeee,二级评论,5,0,2024-11-04 15:40:18
半条花椒鱼,男,🇰🇷了,Lucasleeeeee,二级评论,5,0,2024-11-04 16:05:56
影不复,保密,回复 @里地山 :?,Lucasleeeeee,二级评论,5,0,2024-11-04 22:17:31
妖兰天下第一可爱,保密,这是甜菜,Lucasleeeeee,二级评论,4,0,2024-11-04 23:43:17
牢风察委,男,我是黎曼，v我50,Lucasleeeeee,二级评论,5,0,2024-11-05 00:22:37
ANUforever,保密,姜萍老师您好，我一直想和您一样成为一名优秀的、爱学数学却坚持自己梦想学服装设计的中专天才，请问，您可以和北大韦老师做一期节目吗？,Lucasleeeeee,二级评论,2,0,2024-11-11 11:04:57
plan_etes,保密,很喜欢当时洗地网友的一句话：承认别人优秀有那么难吗[doge],,一级评论,4,16,2024-11-04 23:28:41
認輸輸一半,保密,浙大：我不收是有原因的[OK]。民间赛事整的这么高大上[吃瓜],,一级评论,4,16,2024-11-03 17:58:40
大小姐尿尿通通围观,女,这就是她的力量，前有小慧君，现在再来个姜平，真绝了,,一级评论,5,12,2024-11-04 08:21:25
达拉崩浩然,保密,之前建议浙大复旦录取他，现在我建议中戏录取他,,一级评论,6,993,2024-11-03 20:19:33
骨相随,男,原神大学可以,达拉崩浩然,二级评论,5,114,2024-11-03 20:21:17
潇烟暮雨洗清秋,保密,回复 @骨相随 :你跟蒋萍是老乡吧[星星眼]一个德行,达拉崩浩然,二级评论,5,24,2024-11-04 03:07:22
江城高键,男,我觉得伽利顿大学适合[嗑瓜子],达拉崩浩然,二级评论,6,7,2024-11-04 10:11:50
小喵爱丽丝的帅爸爸,男,我北京电影学院不服,达拉崩浩然,二级评论,6,5,2024-11-04 13:30:52
进球荒,保密,中专已经到顶了,达拉崩浩然,二级评论,5,40,2024-11-04 13:44:25
好兄弟萌lll,保密,回复 @天文罗 :你怎么急的抓耳挠腮的[笑哭],达拉崩浩然,二级评论,5,5,2024-11-04 19:13:41
super乌龙丸,保密,回复 @进球荒 :据说她们中专的数学月考也不及格啊,达拉崩浩然,二级评论,4,4,2024-11-04 22:16:32
一只会wink的狗,保密,回复 @进球荒 :这就到顶了？[害羞][捂眼],达拉崩浩然,二级评论,5,0,2024-11-04 22:27:25
文酌樂雯,保密,回复 @骨相随 : 这啥？,达拉崩浩然,二级评论,5,0,2024-11-04 23:21:56
愚者自知自不愚,保密,回复 @进球荒 :中专，先天rap圣体,达拉崩浩然,二级评论,6,0,2024-11-05 08:54:45
k夜灬,男,我记得须弥有个研究院，可以去那[吃瓜],达拉崩浩然,二级评论,6,1,2024-11-05 13:57:07
猪-是的念着倒,男,中戏可是不错的大学，分不算低，她一个中专，连个高中生都不是，真别抬举她中专，高中，大专，本科这差了多少,达拉崩浩然,二级评论,6,4,2024-11-05 22:26:01
