用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
直接拿枪扫,男,回复 @嘉心猪 :有没有可能身边的人都会说你不务正业，让你好好学习备战高考，然后你连碰足球的机会都没有，你再有天赋有用吗，可能这辈子踢过最大的比赛就是高中校园赛了,年少不知人间悲欢,二级评论,6,0,2024-11-05 15:48:07
嘉心猪,保密,我不知道你经常踢球不踢，踢不踢比赛什么的，如果说中国的教育埋没一些普通的职业球员，这肯定会有，但如果是梅西这种天赋，别说梅西了就武磊这种天赋，那根本不可能埋没，因为差距特别大，轻松全省冠军，老师父母不可能不让继续发展下去,年少不知人间悲欢,二级评论,5,2,2024-11-05 16:05:11
冲击手枪,男,好押,年少不知人间悲欢,二级评论,5,0,2024-11-05 18:50:06
fthlj,保密,你不要把我们的教育想象得多不堪。我小时候在农村读小学，有课外才能，比如美术画画舞蹈，都会被选出来培养，然后参加比赛的。,年少不知人间悲欢,二级评论,5,0,2024-11-05 20:06:04
陆千峋,保密,数学这个东西吧，大学以后的东西我没学过，毕竟我没有正儿八经的上过大学，但是初高中的数学知识只要你刷的题够多，考个好成绩问题真的不是很大，就比如我初中的时候没有报中考其他老师都没说啥，就数学老师震惊了一下，还找我谈过话来着，不过自己有多少本事自己也知道，我也不是啥天赋型选手就是那会儿数学题刷的比较多才有那个成绩，我还记得当时全科760的满分，我只能考四百五六数学110左右，语文90左右，剩下的你们自己算吧[笑哭][笑哭][笑哭],年少不知人间悲欢,二级评论,5,1,2024-11-05 20:28:41
ALEEB,保密,回复 @麟儿快来 :人家说的是国内的教育体制不可能埋没数学天才，你说的是国外，国外的那种推荐信方式上大学一定会埋没一部分数学天才，说白了推荐上大学这种方式就是资本家为自己人谋特权的一种方式,年少不知人间悲欢,二级评论,5,2,2024-11-05 22:47:51
彧青-,保密,回复 @L小鱼Lin :中专生唯一做梦的素材没有了,年少不知人间悲欢,二级评论,4,2,2024-11-05 23:19:22
彧青-,保密,回复 @L小鱼Lin :中专生唯一的梦破碎了,年少不知人间悲欢,二级评论,4,2,2024-11-05 23:20:00
冰殇雪63,男,回复 @麟儿快来 :在现在的中国，文学天才或者音乐天才可能会被埋没，但是数学天才不会,年少不知人间悲欢,二级评论,5,0,2024-11-06 12:44:36
冰殇雪63,男,回复 @宇智波尔卜特 :现在中国对数学人才的重视是很高的，就算是个残疾的数学人才，高校也会选择招收,年少不知人间悲欢,二级评论,5,0,2024-11-07 11:38:37
珞昕琼,保密,内地只要会做题，不可能被埋没的,年少不知人间悲欢,二级评论,5,0,2024-11-07 13:32:35
略略z略-,男,话说操纵整场舆论的阿里有什么惩罚,年少不知人间悲欢,二级评论,6,0,2024-11-07 16:04:05
J_Chanra,男,现在这个时代，真正的天才你可以说他不会青史留名，但是应该过的不会太差[笑哭]，因为只要买得起手机，就能创作。现在有音乐 画图 建模软件，天才哪怕被耽误了，做出个作品在网上卖一卖，肯定是能过的还可以。哪怕是折纸厉害，也能吸引很多人看视频，自己再打个工，加上视频的收入，偶尔接个广告，日子也挺好了。,年少不知人间悲欢,二级评论,6,0,2024-11-07 20:37:02
地中海669,男,回复 @没有人会拒绝西宫硝子 :真有梅西乔丹这种天赋也不大可能会被埋没，武磊家境也一般但他14岁就年少成名了，真有梅西的天赋怕是很早就轰动世界了,年少不知人间悲欢,二级评论,6,1,2024-11-08 22:37:05
季夏拾柒啦啦啦,保密,回复 @麟儿快来 :那是当时[笑哭],年少不知人间悲欢,二级评论,5,0,2024-11-10 17:04:59
switchnintendo,男,回复 @宇智波尔卜特 :张益唐是为了真理的个人选择，人家想要名利还是很容易的,年少不知人间悲欢,二级评论,5,0,2024-11-12 23:01:31
我有一壶春,保密,回复 @地中海669 :讲真，他们虽然不会被埋没，但前些年很可能考上清北普通专业，去协和当医生或不到40岁副处级去了[藏狐],年少不知人间悲欢,二级评论,5,0,2024-11-13 22:43:53
宇~宇~,保密,很容易被埋没的，现在你英语考个50分就再无前途。主要还是人多无所谓[吃瓜],年少不知人间悲欢,二级评论,6,1,2024-11-15 10:18:30
东升西落的执着,保密,回复 @宇~宇~ :你去参加数学竞赛不就行了，我们这边农村小学学校都有。有天赋老师就叫你去了,年少不知人间悲欢,二级评论,6,1,2024-11-16 09:39:55
湖影之箫,保密,回复 @宇~宇~ :我这边初高中一模数学能满分都是直接过来招人的[tv_白眼],年少不知人间悲欢,二级评论,5,0,2024-11-17 16:51:16
宇~宇~,保密,回复 @湖影之箫 :哈哈哈哈,年少不知人间悲欢,二级评论,6,0,2024-11-17 18:03:56
人在亚楠飚轮椅,女,现代高斯至少有金融证券和游戏数值设计这两块要。,年少不知人间悲欢,二级评论,6,0,2024-11-19 17:07:11
白小白OAQ,男,"回复 @没有人会拒绝西宫硝子 :音乐，体育，美术，埋没了我信
数学这种主流怎么可能会被埋没…",年少不知人间悲欢,二级评论,4,0,2024-11-21 09:34:23
士大夫绕太阳,保密,回复 @宇智波尔卜特 :你怎么不说张益唐去美国刷盘子之前是北大学生，北大学生在中国能去刷盘子？？,年少不知人间悲欢,二级评论,6,0,2024-11-29 11:30:40
陆少平,保密,回复 @麟儿快来 :笛卡尔后面还要饭吗？,年少不知人间悲欢,二级评论,6,0,2024-11-29 19:58:30
陆少平,保密,回复 @knowledge-tree :这叫做拒绝就业,年少不知人间悲欢,二级评论,6,0,2024-11-29 19:58:52
knowledge-tree,保密,回复 @陆少平 :非要说拒绝就业也不是不行。但毕竟相关岗位才能发挥个人才能。我在科研单位待过十年，里面有研究和创造天赋的，百无一二。,年少不知人间悲欢,二级评论,6,0,2024-11-29 21:45:47
专注dotnet开发,保密,回复 @_SilverMoon- :因为现在是后第三次科技革命，准第四次科技革命（信息技术），不是笛卡尔那个需要傍富婆那个年代可比的。随便一个数学高手干点儿应用方向都能养活自己，而且欧美学术界目前的趋势就是从学术界转工业界，因为工业界太有钱了。,年少不知人间悲欢,二级评论,5,0,2024-12-02 10:57:36
流光星辰_,保密,https://b23.tv/ByT1T0N,,一级评论,5,6,2024-11-03 14:35:17
我来B站考试的,保密,造神失败,,一级评论,4,6,2024-11-03 12:43:17
Troup_,男,微信的中老年朋友还是相信老姜🤣🤣🤣无敌了,,一级评论,6,40,2024-11-03 23:13:05
tpxk0,男,正常，毕竟义务教育他们没摊上[藏狐],Troup_,二级评论,5,6,2024-11-04 00:51:28
爱吃肉肉的王捕快,男,笑死了[笑哭]保健品可以按名单推销了,Troup_,二级评论,4,13,2024-11-04 00:52:30
PHILla,男,微信那的评论区很多东西简直不能看[笑哭]这踏马是人说出来的？[笑哭],Troup_,二级评论,6,1,2024-11-04 16:24:43
无妄之人2,男,"只要你接受过九年义务教育，你就不可能没学过数学。只要你真是数学天才，大学前的数学知识对你来说肯定一点问题没有
只要你能在高考前充分展露数学才华，你不愁没好高中/好大学上
钢琴天才可能一辈子都碰不到钢琴，计算机天才可能大学前都没怎么摸过计算机(家庭原因，现在这种情况可能少些了)，但数学天才不可能没碰过数学",,一级评论,6,2085,2024-11-03 18:25:23
眠花糖awa,保密,基于考试和做题进行选拔的应试教育，可能埋没音乐天才，可能埋没足球天才，可能埋没美术天才，但应试教育肯定拦不住数学天才,无妄之人2,二级评论,6,227,2024-11-03 19:57:11
天力士,男,确实高考之前的数学学习几乎不需要成本，如果你有学上,无妄之人2,二级评论,4,72,2024-11-03 21:45:29
初柒憨憨哒,男,说白了，大家都读过书，专科有这种数学天才[笑哭],无妄之人2,二级评论,6,12,2024-11-03 22:17:02
礼花齐鸣,女,回复 @初柒憨憨哒 :中专不是专科,无妄之人2,二级评论,5,13,2024-11-03 22:19:10
木墨枫,保密,回复 @哈哈哈小黎 :小学开始就有奥数比赛了，是代替学校去比赛的，不是补习班那种，初中，高中都有，有保送的，你不知道，说明你没有这方面天赋，老师没找你,无妄之人2,二级评论,5,68,2024-11-03 22:20:06
小鹿真可爱,保密,这又不一定，老师或者家长行为可能开始就让你厌恶数学，并且你高中前数学高分的一大把，你光数学高也不找其他渠道其他科目不好不就之后没学上了吗？你对数学学的明白也不代表你之后会喜欢数学或者继续钻研数学可能就潦草浪费了天赋[doge],无妄之人2,二级评论,5,3,2024-11-03 22:22:15
郡岭上人,保密,回复 @哈哈哈小黎 :你数学可以的话，有奥数比赛老师会找你的，,无妄之人2,二级评论,5,23,2024-11-03 22:23:34
-_-芸-_-,保密,数学基础扎实是研究一些难题的基础,无妄之人2,二级评论,5,1,2024-11-03 22:38:20
盒子妖怪,保密,回复 @哈哈哈小黎 :你这种人这辈子都有了,无妄之人2,二级评论,6,7,2024-11-03 22:38:58
空落落你,保密,回复 @小鹿真可爱 :小孩哥阶段如果有擅长的科目早就巴不得拿出来秀了，而且数学并不是单纯一个考试科目，它培养你的逻辑思维或者证明你的逻辑思维能力，除非你不想学，否则没学上是不可能的，因为你的能力不允许你上不了学,无妄之人2,二级评论,4,17,2024-11-03 22:54:57
hzw5211,保密,所以我说他要是小学文凭。 那还有一丢丢被埋没的可能性。 都读到中专去了。就不要说被埋没了。 必然就是自己不行[吃瓜][吃瓜][吃瓜],无妄之人2,二级评论,6,10,2024-11-03 23:25:28
口阿折言,保密,回复 @哈哈哈小黎 :考试机器本质上只是考验基础功太魔怔了导致的，不能和数学家完全分割吧？难道专业举重运动员就干不了搬砖的？他们可能不如老工人熟练，但是也差不到哪儿去，肌肉摆在那儿呢。同理，数学天才不可能连义务教育数学的考试都过不了吧？,无妄之人2,二级评论,5,33,2024-11-04 01:14:19
路过的一个恰瓜群众,保密,回复 @小鹿真可爱 :但是能把最后一道大题全写对的没多少[doge],无妄之人2,二级评论,6,0,2024-11-04 02:29:54
雨宫雪风,保密,回复 @哈哈哈小黎 :这辈子有了，数学天才咋等于数学家了,无妄之人2,二级评论,5,2,2024-11-04 03:03:56
路人甲tianmin,保密,回复 @小鹿真可爱 :真正的天才不会出现这种情况，你带狗头也没有用。有天赋的人高中数学不可能差，就是那么绝对。,无妄之人2,二级评论,5,0,2024-11-04 03:50:51
windlike44,保密,在中国，贝多芬可能在搬砖，c罗可能在种地，梵高可能在绑钢筋，但高斯绝对不可能上中专。,无妄之人2,二级评论,6,4,2024-11-04 05:29:39
寒雨-韩余,男,回复 @小鹿真可爱 :基本不会有这种情况,无妄之人2,二级评论,6,0,2024-11-04 07:29:54
一只小dash,保密,回复 @Justice灬Wang :高斯在初高中的年纪已经在发表数学界最新的论文了（最小二乘法），人家根本不需要走中高考的路[tv_笑哭],无妄之人2,二级评论,6,1,2024-11-04 07:57:04
粒粒得死哟,保密,回复 @哈哈哈小黎 :我哥从中考保送到高考，跳过两次考试那咋了，你连考试机器都不是你酸了？[星星眼],无妄之人2,二级评论,5,2,2024-11-04 08:22:57
粒粒得死哟,保密,回复 @Justice灬Wang :数学满分物理化会不及格吗？….而且其他科都不及格也太离谱了吧？,无妄之人2,二级评论,5,0,2024-11-04 08:24:16
淡冷生菜,保密,回复 @哈哈哈小黎 :你都数学造诣这么深了至于考中专？,无妄之人2,二级评论,5,0,2024-11-04 09:31:39
辰成橙,男,回复 @哈哈哈小黎 :冷知识，全世界的数学家没有一个会考中专卷子不及格的,无妄之人2,二级评论,5,4,2024-11-04 09:31:45
哈哈哈小黎,保密,回复 @辰成橙 :这么多数学大神，怎么在世界上就不行呢？,无妄之人2,二级评论,5,0,2024-11-04 09:36:59
哈哈哈小黎,保密,回复 @郡岭上人 :奥数跟这个数学家，研究数学领域有个什么关系？,无妄之人2,二级评论,5,0,2024-11-04 09:38:50
云顶农天使,保密,回复 @小鹿真可爱 :还有理化[胆大党_微笑]，我记得有个大佬好像是控分进决赛的,无妄之人2,二级评论,4,0,2024-11-04 09:44:57
谁偷了我的aim,保密,回复 @哈哈哈小黎 :但数学家大学前的数学考试成绩一定像考试机器那么好,无妄之人2,二级评论,6,1,2024-11-04 09:48:08
Kangstanta,男,上大学后就会发现大学前那玩意也就勉强算数学[笑哭],无妄之人2,二级评论,5,0,2024-11-04 10:15:48
我在风中凌乱啊,保密,回复 @哈哈哈小黎 :一转反思绷不住了，楼上讨论的是“数学竞赛拿奖，应试不可能不及格”，到你这怎么就变成应试教育培养不出数学家了？,无妄之人2,二级评论,6,7,2024-11-04 10:42:24
涅槃超越概念,男,回复 @哈哈哈小黎 :看来你教育水平不高,无妄之人2,二级评论,4,0,2024-11-04 11:02:41
First_Goon,男,回复 @小鹿真可爱 : 你连钻研的新年都没有那天赋也就到这了[脸红],无妄之人2,二级评论,6,0,2024-11-04 11:57:50
呵哒呵呵呵呵哒哒哒哒,男,回复 @哈哈哈小黎 :你这种人我只能说招笑，数学是最适合应试的东西，因为答案具有唯一性，是不具备感性影响的东西，考试都考不明白还指望自己是数学天才呢是吧？,无妄之人2,二级评论,6,5,2024-11-04 12:00:29
Nietzsche11,男,我高考130现在在大专,无妄之人2,二级评论,6,0,2024-11-04 12:05:10
Jie谷子,保密,回复 @Nietzsche11 :高考数学130只能说比一般人厉害，在县级重点高中前一百名有这个分数都很正常，不属于大家讨论的数学天才范围吧[笑哭],无妄之人2,二级评论,4,1,2024-11-04 12:24:13
道阻0且长,男,回复 @哈哈哈小黎 :会考试的数学天赋未必有多好，但数学天才看初高中数学题就好比吃饭喝水,无妄之人2,二级评论,6,0,2024-11-04 12:32:37
